   53234.093220   -3563.5491    1146.9365   -3588.8757    1147.0027    0.5349
   53235.002552     -51.0437         -nan     516.8045     904.4192    0.1231
   53235.967716   -2526.1969    1037.7999   -2558.0600    1037.8788    0.4589
   53239.065163    -195.6917     802.2244    -201.8317     802.2670    0.0641
   53240.063021   -1586.9322    1032.4054   -1609.1931    1032.4742    0.3400
   53242.104698     696.1698     938.8044     697.3670     938.8467    0.2942
   53234.093220   -3563.5491    1146.9365   -3588.8757    1147.0027    0.5349
   53235.002552     -51.0437         -nan     516.8045     904.4192    0.1231
   53235.967716   -2526.1969    1037.7999   -2558.0600    1037.8788    0.4589
   53239.065163    -195.6917     802.2244    -201.8317     802.2670    0.0641
   53240.063021   -1586.9322    1032.4054   -1609.1931    1032.4742    0.3400
   53242.104698     696.1698     938.8044     697.3670     938.8467    0.2942
   53248.931967     797.6388     782.2158     769.9123     782.2677    0.1521
   53249.066072    1939.3694     980.0647    1877.8291     980.1498    0.2810
   53250.063664     -32.9698         -nan     464.2779     794.7798    0.1153
   53254.179723    -424.4382    1010.8233    -437.2698    1010.8792    0.1498
   53254.924382    -636.5336    1012.8825    -645.1502    1012.9338    0.1787
   53256.970338    2612.2277     905.3892    2594.1420     905.4377    0.5330
   53257.912489    1159.5410     749.1755    1147.4222     749.2189    0.3131
   53259.066294    1857.7464     806.4716    1852.8489     806.5042    0.3639
   53259.978942     355.1555     775.7117     338.0074     775.7669    0.0908
   53260.118090    3191.1395     828.0577    3170.8162     828.1111    0.6272
   53262.913202      22.1961     810.2911      -7.9210     810.3578    0.0023
   53272.076350    -805.3481     843.5145    -815.8411     843.5634    0.2901
   53282.066447    -962.0293     755.9195    -977.5544     755.9813    0.3132
   53284.086970    -463.7977     819.0379    -470.2405     819.0843    0.1148
   53285.064767    2028.5034     756.3390    2016.0192     756.3763    0.5086
   53293.953793      67.6192     710.0721      44.9673     710.1249    0.0138
   53294.899228    1312.6926     760.9576    1304.7205     760.9958    0.3930
   53295.066034    -227.6895     827.3558    -257.1671     827.4183    0.0525
   53300.920510    2380.6920     857.8857    2366.1385     857.9345    0.5662
   53301.065440    2060.2554     870.3809    2050.8641     870.4295    0.4886
   53302.921923    -777.5125     986.3544    -780.6663     986.3928    0.2006
   53303.067142    5767.9590     999.1472    5758.5632     999.2000    0.7853
   53303.978711    1590.8090     712.9587    1581.4931     712.9932    0.2869
   53304.064705    2712.6811     746.4548    2695.9882     746.4991    0.6074
   53304.939783    2885.1578     837.1402    2868.7558     837.1822    0.4525
   53305.065633   -6350.4010     863.0443   -6434.1064     863.1441    0.5627
   53324.907129    2675.7394    1138.7947    2661.1924    1138.8571    0.5884
   53324.913853     862.3449    1088.7956     855.6137    1088.8465    0.2139
   53324.920452    2929.3424    1114.6760    2902.0962    1114.7483    0.5640
   53324.927040    2618.0821    1110.6952    2589.9064    1110.7707    0.5488
   53324.933680    4757.7473    1229.5040    4757.9482    1229.5603    0.7469
   53340.898429    3976.3151    1014.9882    3946.9902    1015.0577    0.6675
   53346.903001   -1149.2138     956.7236   -1150.0528     956.7690    0.2591
   53346.915925    2723.5578     900.3708    2693.7865     900.4362    0.5518
   53346.924944    2219.9574     895.9612    2204.9026     896.0137    0.5181
   53347.903977    2138.7806     854.4423    2116.2245     854.4983    0.5256
   53348.957351    2759.3978     799.0933    2747.4587     799.1356    0.7113
   53359.898422    2189.9188    1126.4293    2169.7128    1126.4942    0.4367
   53369.909499     115.7966     942.9347      74.2790     943.0029    0.0129
   53372.926898    2288.5091    1422.4697    2233.8889    1422.5543    0.2037
   53373.897986    2603.3474     847.4214    2588.8324     847.4723    0.6161
   53377.903213    1163.2638     860.9008    1147.9471     860.9498    0.3389
   53378.900812    1152.9526     860.0868    1138.0186     860.1319    0.3614
   53378.919168    2452.1663     894.2552    2444.0290     894.3027    0.6290
   53382.923916    2075.5501    1110.3609    2060.7147    1110.4204    0.4810
   53384.905112    2582.7086     780.9876    2567.7633     781.0352    0.6892
   53598.148009      33.1100     957.2607      23.3681     957.3163    0.0104
   53599.008939    1148.2836     839.4743    1138.5483     839.5193    0.4576
   53599.134486     -75.1623     725.9253     -84.9865     725.9648    0.0326
   53604.991578    -895.7073     787.1327    -899.9138     787.1662    0.2573
   53605.131613     165.0610     701.2156     144.8470     701.2521    0.0289
   53605.971982     442.4052     825.4842     433.9510     825.5273    0.1436
   53606.990849     342.9787    1088.4249     325.2261    1088.4877    0.0724
   53610.017974     324.7248     830.6854     314.1947     830.7329    0.1336
   53610.145132     556.3739     743.0381     535.1470     743.0757    0.1144
   53613.971578     -19.0724     765.5417     -28.5930     765.5794    0.0092
   53614.129236     830.0674     753.5275     806.9956     753.5787    0.2180
