   53234.093220    4172.7009     721.9597    4151.8844     721.9856    0.7522
   53235.002552    -195.4083     565.0626    -230.8157     565.1121    0.0682
   53235.967716   -3675.7802     646.5297   -3697.5489     646.5615    0.7460
   53239.065163     723.3994     496.1542     710.2861     496.1830    0.2759
   53240.063021   -1524.3021     642.0396   -1544.7991     642.0664    0.4049
   53242.104698   -5275.3972     585.0394   -5282.5277     585.0683    0.8758
   53234.093220    4172.7009     721.9597    4151.8844     721.9856    0.7522
   53235.002552    -195.4083     565.0626    -230.8157     565.1121    0.0682
   53235.967716   -3675.7802     646.5297   -3697.5489     646.5615    0.7460
   53239.065163     723.3994     496.1542     710.2861     496.1830    0.2759
   53240.063021   -1524.3021     642.0396   -1544.7991     642.0664    0.4049
   53242.104698   -5275.3972     585.0394   -5282.5277     585.0683    0.8758
   53248.931967    6760.5103     484.3358    6741.1913     484.3990    0.7409
   53249.066072    1597.3814     614.3777    1499.0447     614.4890    0.2284
   53250.063664    3003.5554     491.0177    2966.1109     491.0951    0.6037
   53254.179723      -0.0000         -nan       0.0000         -nan      -nan
   53254.924382   -1953.7556     633.7324   -1975.8975     633.7628    0.5566
   53256.970338     288.5437     561.1901     274.2348     561.2076    0.0880
   53257.912489   -1103.3120     465.6848   -1118.3251     465.7181    0.3871
   53259.066294   -1414.5761     498.5269   -1427.9319     498.5558    0.5311
   53259.978942     622.5438     480.6806     605.3314     480.7211    0.2493
   53260.118090   -5858.0970     511.5986   -5891.4159     511.6268    0.6995
   53262.913202    1217.7380     501.5677    1209.4254     501.5961    0.4324
   53272.076350     197.8455     521.6322     194.7292     521.6456    0.1079
   53282.066447    -653.2248     468.2429    -659.4603     468.2653    0.2780
   53284.086970   -2930.5873     509.5156   -2943.6055     509.5434    0.6808
   53285.064767   -1717.2190     471.2849   -1719.7900     471.3010    0.6039
   53293.953793    -237.3233     439.6291    -246.8619     439.6671    0.1364
   53294.899228      58.5455         -nan   -6822.5996     470.3779    0.7395
   53295.066034   -1833.1249     514.1505   -1861.5814     514.1898    0.3759
   53300.920510  -20319.7582    1753.3057   -1894.2027     534.5003    0.6265
   53301.065440     805.9480     541.5474     796.4742     541.5682    0.3055
   53302.921923    -737.1582     616.3739    -761.6303     616.4022    0.2009
   53303.067142   -3853.9708     626.6508   -3873.7202     626.6787    0.7030
   53303.978711   -3121.2761     445.9123   -3141.1998     445.9519    0.6697
   53304.064705    -604.8557     464.0511    -623.0841     464.0913    0.1693
   53304.939783     468.8117     519.1759     425.8674     519.2291    0.0942
   53305.065633  -10582.4727     543.3119  -10682.6979     543.4618    0.7342
   53324.907129     831.0514     715.3065     817.6722     715.3210    0.2862
   53324.913853   -1282.3365     680.5216   -1292.7642     680.5386    0.5098
   53324.920452    -901.9580     699.3884    -913.5152     699.4051    0.3556
   53324.927040     713.5575     696.7615     701.6267     696.7792    0.2674
   53324.933680    1145.2154     782.8071    1128.3141     782.8259    0.3561
   53340.898429     491.5257     637.8425     481.4529     637.8616    0.1993
   53346.903001   -3507.7688     597.0965   -3511.5638     597.1059    0.7257
   53346.915925   -1883.6925     560.7378   -1892.1356     560.7558    0.5892
   53346.924944   -2317.7394     557.8100   -2321.7742     557.8237    0.6847
   53347.903977    -976.0229     532.3384    -980.4872     532.3544    0.3980
   53348.957351    -419.0869     496.4234    -425.3159     496.4501    0.2067
   53359.898422   -1029.0190     712.2876   -1051.2772     712.3157    0.2780
   53369.909499   -3845.0942     587.4089   -3875.6034     587.4479    0.6662
   53372.926898   -2773.5012     936.5163   -2914.3951     936.6652    0.3207
   53373.897986    -606.4060     527.4796    -611.2979     527.4989    0.2863
   53377.903213     583.5491     535.2260     580.7169     535.2416    0.2860
   53378.900812   -1956.3243     534.7375   -1962.0463     534.7563    0.6542
   53378.919168    -815.7317     555.1930    -825.7979     555.2128    0.3283
   53382.923916   -1084.5645     701.6014   -1089.3810     701.6117    0.4450
   53384.905112      26.4647     486.3515      23.4961     486.3735    0.0128
   53598.148009   -1891.5553     597.3148   -1895.0366     597.3306    0.7339
   53599.008939   -1164.8684     522.4459   -1167.4451     522.4598    0.6113
   53599.134486   -3771.9070     451.2235   -3779.9915     451.2519    0.7543
   53604.991578     161.5218     487.3959     151.0587     487.4281    0.0608
   53605.131613   -6981.1338     438.0347   -7016.4065     438.0986    0.7230
   53605.971982    -684.0844     513.2625    -691.8243     513.2872    0.3465
   53606.990849   -4415.4218     689.7454   -4435.3809     689.7810    0.8141
   53610.017974    -626.8705     512.8975    -635.7447     512.9266    0.3730
   53610.145132       1.1774         -nan   -1257.7030     378.9577    0.4360
   53613.971578   -1454.6228     475.8171   -1464.9611     475.8503    0.5524
   53614.129236       0.7300         -nan    -635.5771     400.3474    0.3602
   53614.965426      46.1945     497.4274      33.7896     497.4622    0.0169
   53615.979044     313.3628     480.9857     303.1327     481.0235    0.1604
   53616.128010   -2485.4108     472.9291   -2495.3039     472.9556    0.6559
   53617.171992   -1036.4415     548.5058   -1043.6396     548.5297    0.5058
   53617.972238    -413.9933     618.7444    -421.8419     618.7616    0.2042
   53618.129114   -3925.0627     581.6401   -3924.3392     581.6511    0.8246
   53619.167789      -0.0000         -nan       0.0000         -nan      -nan
   53625.971638    -127.2051     861.2331    -140.9951     861.2503    0.0465
   53627.981417   -3434.6924     895.4101   -3452.9238     895.4247    0.6159
   53628.130302     130.9114         -nan   -1755.4061     610.0265    0.7503
   53629.009387    -729.8966     461.8158    -732.5262     461.8434    0.4917
   53629.130413      -0.0000         -nan       0.0000         -nan      -nan
   53646.144171      -0.0000         -nan       0.0000         -nan      -nan
   53647.969764      -0.0000         -nan       0.0000         -nan      -nan
   53648.966688      -0.0000         -nan       0.0000         -nan      -nan
   53649.129686   -1917.6971     427.7162   -1926.2390     427.7521    0.6858
   53653.974556      -0.0000         -nan       0.0000         -nan      -nan
   53654.140809   -1339.1821     666.5189   -1345.0832     666.5323    0.5276
   53656.129683      -0.0000         -nan       0.0000         -nan      -nan
   53657.129944      -0.0000         -nan       0.0000         -nan      -nan
   53661.132064      -0.0000         -nan       0.0000         -nan      -nan
   53661.176851      -0.0000         -nan       0.0000         -nan      -nan
   53662.141793       1.0214         -nan   -3370.5586     167.2676    0.2562
   53664.162692      -0.0000         -nan       0.0000         -nan      -nan
   53664.853878      -0.0000         -nan       0.0000         -nan      -nan
   53664.967024      -0.0000         -nan       0.0000         -nan      -nan
   53665.135061   -1172.0683     522.3821   -1173.2570     522.3971    0.6196
   53665.832332      -0.0000         -nan       0.0000         -nan      -nan
   53666.825980   -2070.2446     547.9225   -2073.5423     547.9375    0.7288
   53666.968992      -0.0000         -nan       0.0000         -nan      -nan
   53667.854443   -3502.2412     472.9487   -3508.6642     472.9755    0.7788
   53667.980064      -0.0000         -nan       0.0000         -nan      -nan
   53671.322626     724.0907     700.4711     720.8007     700.4792    0.3518
   53675.011445       0.2865         -nan    -702.4273     279.2945    0.2957
   53676.972978      -0.0000         -nan       0.0000         -nan      -nan
   53677.976332      -0.0000         -nan       0.0000         -nan      -nan
   53678.976952   -7036.8822     784.9417   -7044.2063     784.9560    0.8487
   53679.964436    -101.3279     787.1880    -105.9111     787.1977    0.0753
   53680.167131   -1831.4500     608.1065   -1838.2597     608.1236    0.7011
   53680.861570      -0.0000         -nan       0.0000         -nan      -nan
   53680.963556       2.1650         -nan   -2295.1590     430.6127    0.5669
   53681.844134   -1071.1892     500.1631   -1093.5750     500.1957    0.3455
   53682.878460  -62583.7402     728.6249  -64051.5829     730.3260    0.8506
   53684.000010   -2343.6592     476.5084   -2348.6985     476.5344    0.7759
   53684.971818   -1444.6241     612.2990   -1449.5016     612.3170    0.6569
   53694.980500    -979.2961     488.2745    -981.1916     488.2952    0.7253
   53695.970776    -706.5479     491.5216    -899.5989     491.7643    0.1206
   53698.978875      -0.0000         -nan       0.0000         -nan      -nan
   53706.843868      -0.0000         -nan       0.0000         -nan      -nan
   53706.976008    -779.6365     610.4898    -781.7938     610.5015    0.5077
   53707.875403      -0.0000         -nan       0.0000         -nan      -nan
   53707.967968      -0.0000         -nan       0.0000         -nan      -nan
   53708.826614      -0.0000         -nan       0.0000         -nan      -nan
   53712.842098      -0.0000         -nan       0.0000         -nan      -nan
   53712.878108      -0.0000         -nan       0.0000         -nan      -nan
   53714.019653   -1766.6389     674.1698   -1773.9023     674.1869    0.6528
   53714.818549      -0.0000         -nan       0.0000         -nan      -nan
   53717.981794   -1372.3958     517.5679   -1422.7020     517.6535    0.3491
   53726.817166      -0.0000         -nan       0.0000         -nan      -nan
   53726.976577    -625.8610     585.5061    -628.3500     585.5203    0.5272
   53728.829957      -0.0000         -nan       0.0000         -nan      -nan
   53728.969178     -31.0954     611.3256     -36.5723     611.3406    0.0237
   53730.822405      -0.0000         -nan       0.0000         -nan      -nan
   53734.822374      -0.0000         -nan       0.0000         -nan      -nan
   53734.965526     380.3495     749.2923     373.7196     749.3059    0.2679
   53735.841266      -0.0000         -nan       0.0000         -nan      -nan
   53735.973014     -45.6291     675.1283     -49.4389     675.1389    0.0344
   53737.832088      -0.0000         -nan       0.0000         -nan      -nan
   53737.991185    -533.9225     941.6553    -550.1388     941.6734    0.1737
   53756.822887     808.7081     867.4765     801.7230     867.4864    0.3555
   53766.853972      -0.0000         -nan       0.0000         -nan      -nan
   53966.139752   -1295.0016     561.5605   -1297.3327     561.5753    0.6846
   53967.130524      87.1853     563.5492      85.4258     563.5622    0.0791
   53968.072106   -1071.6312     549.1660   -1077.4217     549.1886    0.5846
   53968.164800    -970.3897     615.4336    -973.7054     615.4466    0.6342
   53968.977293      -0.0000         -nan       0.0000         -nan      -nan
   53969.170740      -0.0000         -nan       0.0000         -nan      -nan
   53969.990296      -0.0000         -nan       0.0000         -nan      -nan
   53971.983848      -0.0000         -nan       0.0000         -nan      -nan
   53972.962527      -0.0000         -nan       0.0000         -nan      -nan
   53973.038534      -0.0003         -nan       0.9116      11.4089    0.0277
   53974.062160   -1424.0885     644.5251   -1432.1943     644.5439    0.5863
   53974.991542      -0.0000         -nan       0.0000         -nan      -nan
   53975.964037      -0.0000         -nan       0.0000         -nan      -nan
   53976.064261   -1457.3302     455.4243   -1471.1964     455.4692    0.5917
   53979.003510     346.9308         -nan   -4403.2997     564.7216    0.7795
   53979.088479       0.1326         -nan    -345.9315     260.8249    0.1127
   53979.170282      -0.0000         -nan       0.0000         -nan      -nan
   53980.117609      -0.0000         -nan       0.0000         -nan      -nan
   53980.988993       9.0689         -nan   -3361.8889     432.2821    0.6372
   53982.939051      -0.0000         -nan       0.0000         -nan      -nan
   53983.977704      -0.0000         -nan       0.0000         -nan      -nan
   53984.053221   -3749.5205     691.4292   -3771.3352     691.4648    0.7260
   53984.162014      -0.0000         -nan       0.0000         -nan      -nan
   53984.997453       0.0768         -nan    -262.8159      40.0553    0.0764
   53985.112146      -0.0000         -nan       0.0000         -nan      -nan
   53985.198051      -0.0000         -nan       0.0000         -nan      -nan
   53987.038214   -9906.5583     494.1800   -9937.1439     494.2258    0.7513
   53987.186271      -0.0000         -nan       0.0000         -nan      -nan
   53988.023500  -32096.3880     515.3392  -32312.1425     515.5701    0.7529
   53988.044738      14.7826         -nan  -48216.8473     402.6737    0.5145
   53988.115219      -0.0000         -nan       0.0000         -nan      -nan
   53988.983063       0.0776         -nan    -264.9155      47.7393    0.0804
   53989.051745   -5526.6865     525.3740   -5555.9560     525.4225    0.7230
   53989.155432      -0.0000         -nan       0.0000         -nan      -nan
   53989.919826      -0.0000         -nan       0.0000         -nan      -nan
   53989.992282   -7580.1427     475.9082   -7609.8216     475.9583    0.7451
   53990.109665      -0.0000         -nan       0.0000         -nan      -nan
   53990.197809      -0.0000         -nan       0.0000         -nan      -nan
   53993.023647   -2272.9475     472.3547   -2283.1590     472.3889    0.6988
   53993.115786      -0.0000         -nan       0.0000         -nan      -nan
   53993.226931      -0.0000         -nan       0.0000         -nan      -nan
   53994.006567   -4447.6281     536.8916   -4460.9729     536.9266    0.7889
   53994.064677      -0.0000         -nan       0.0000         -nan      -nan
   53994.160335      -0.0000         -nan       0.0000         -nan      -nan
   53995.050078   -2610.1047     511.6117   -2623.3112     511.6476    0.7126
   53999.053427      32.6603         -nan   -3700.2291     461.1654    0.7841
   53999.215378      -0.0000         -nan       0.0000         -nan      -nan
   54001.995773     368.4282     540.5558     362.2014     540.5817    0.2901
   54002.230231      -0.0000         -nan       0.0000         -nan      -nan
   54002.945239     145.4440         -nan   -2731.8941     531.2835    0.7872
   54003.073871      -0.0000         -nan       0.0000         -nan      -nan
   54003.244549      -0.0000         -nan       0.0000         -nan      -nan
   54006.883741      -0.0000         -nan       0.0000         -nan      -nan
   54007.074329      -0.0000         -nan       0.0000         -nan      -nan
