   53234.093220    -146.7702    1093.3323    -168.6931    1093.3720    0.0299
   53235.002552     115.9569     830.8171     103.6118     830.8416    0.0212
   53235.967716    -973.6496     941.9997   -1001.0264     942.0521    0.2424
   53239.065163      -8.0820     715.0335     -14.0070     715.0680    0.0046
   53240.063021    1116.9077     930.5050    1105.2250     930.5574    0.2570
   53242.104698    1546.1054     849.0601    1533.7089     849.1073    0.4775
   53234.093220    -146.7702    1093.3323    -168.6931    1093.3720    0.0299
   53235.002552     115.9569     830.8171     103.6118     830.8416    0.0212
   53235.967716    -973.6496     941.9997   -1001.0264     942.0521    0.2424
   53239.065163      -8.0820     715.0335     -14.0070     715.0680    0.0046
   53240.063021    1116.9077     930.5050    1105.2250     930.5574    0.2570
   53242.104698    1546.1054     849.0601    1533.7089     849.1073    0.4775
   53248.931967    2089.4689     707.4598    2072.7564     707.4953    0.3876
   53249.066072     180.8591     906.6222     145.0773     906.6567    0.0206
   53250.063664     367.6909     715.0177     334.2072     715.0673    0.0782
   53254.179723   -1350.4732     932.3051   -1360.8511     932.3366    0.4016
   53254.924382     539.5099     935.5697     529.9438     935.5964    0.1614
   53256.970338    1801.7506     807.8557    1781.2912     807.8933    0.4068
   53257.912489    -641.7195     676.9855    -652.9171     677.0242    0.2183
   53259.066294    1773.6448     715.1637    1763.4441     715.1945    0.5743
   53259.978942    1932.8732     693.7797    1912.7018     693.8162    0.3762
   53260.118090     400.0414     733.2933     384.1042     733.3418    0.0910
   53262.913202    -233.5520     723.2055    -241.2177     723.2378    0.0710
   53272.076350    1832.3523     747.3239    1830.5048     747.3537    0.5401
   53282.066447    1556.6950     677.9638    1553.4278     677.9993    0.3869
   53284.086970      77.3565     742.7798      70.8003     742.8110    0.0222
   53285.064767    1522.3692     685.6665    1525.6064     685.6980    0.5122
   53293.953793     612.9788     642.1236     612.3952     642.1574    0.2011
   53294.899228    1028.9867     692.5893    1026.0192     692.6223    0.3191
   53295.066034    1390.5668     748.3353    1371.5824     748.3838    0.3160
   53300.920510    -353.9740     772.2147    -360.3180     772.2435    0.1282
   53301.065440     364.6897     794.9245     361.8032     794.9538    0.1485
   53302.921923    -426.4714     916.1995    -455.7972     916.2446    0.1032
   53303.067142    1002.8456     929.1339     984.1978     929.1747    0.2243
   53303.978711   -1390.9970     646.8161   -1413.2260     646.8586    0.2787
   53304.064705    -149.7980     674.3401    -163.6323     674.3799    0.0359
   53304.939783    1743.3278     755.9269    1718.8109     755.9683    0.3259
   53305.065633     922.6527     776.0161     876.1753     776.0810    0.1357
   53324.907129   -2629.4156    1080.3910   -2648.2427    1080.4304    0.5594
   53324.913853   -4070.5485    1007.9027   -4077.8716    1007.9335    0.7226
   53324.920452   -2754.6188    1045.8859   -2766.1773    1045.9187    0.5510
   53324.927040    -926.5100    1038.5520    -937.1402    1038.5875    0.2769
   53324.933680   -3998.5496    1211.7532   -4009.6283    1211.7881    0.6677
   53340.898429   -3685.7182     957.4810   -3697.3480     957.5182    0.6984
   53346.903001   -5604.6795     886.6144   -5647.3366     886.6789    0.7899
   53346.915925   -4862.5281     824.4770   -4879.4296     824.5210    0.7839
   53346.924944   -4941.4667     818.3326   -4950.4563     818.3748    0.8267
   53347.903977   -3852.1706     785.0013   -3865.3706     785.0421    0.8136
   53348.957351   -6091.3994     732.2094   -6118.3577     732.2682    0.8664
   53359.898422   -5219.0816    1090.4447   -5244.6456    1090.4908    0.7271
   53369.909499   -4956.8826     863.1117   -4988.8679     863.1649    0.7094
   53372.926898   -4699.3154    1481.1646   -4788.8515    1481.2475    0.3487
   53373.897986   -4500.0455     778.1517   -4521.2158     778.1949    0.7793
   53377.903213   -3870.2172     788.9345   -3885.0843     788.9730    0.7713
   53378.900812   -3995.2865     782.9874   -4007.4696     783.0241    0.7971
   53378.919168   -4541.4889     813.4865   -4558.8493     813.5247    0.7966
   53382.923916   -2992.3975    1066.5751   -3005.2322    1066.6082    0.6888
   53384.905112   -3930.6607     717.9641   -3935.2977     717.9968    0.8405
   53598.148009   -4468.4961     884.6538   -4473.6821     884.6869    0.9218
   53599.008939   -3517.5987     763.3423   -3533.6627     763.3835    0.8022
   53599.134486   -4065.2068     663.6338   -4080.8288     663.6815    0.7974
   53604.991578   -3660.6532     712.1175   -3677.0694     712.1604    0.7026
   53605.131613   -3797.8583     639.8863   -3846.6364     639.9657    0.5904
   53605.971982   -3317.1397     747.0144   -3326.9661     747.0548    0.7776
   53606.990849   -2220.2345    1043.8107   -2239.3086    1043.8474    0.4217
   53610.017974   -3852.9718     732.4123   -3867.5946     732.4605    0.8599
   53610.145132   -3623.5511     660.9351   -3641.9971     660.9800    0.6539
   53613.971578   -5185.4349     698.3178   -5194.0939     698.3582    0.8881
   53614.129236   -4144.9232     685.3635   -4160.3878     685.4083    0.7194
   53614.965426   -4090.8766     726.2479   -4096.6481     726.2773    0.8238
   53615.979044   -3737.1914     704.0299   -3751.4061     704.0690    0.7435
   53616.128010   -3260.1735     694.5871   -3262.3342     694.6206    0.7918
   53617.171992   -2231.6116     789.7572   -2241.5277     789.7967    0.7014
   53617.972238   -2692.7643     914.7794   -2695.7578     914.8046    0.7220
   53618.129114   -3414.1739     855.5088   -3413.1203     855.5371    0.8767
   53619.167789   -3711.2466     755.4392   -3725.7146     755.4838    0.8429
   53625.971638   -2055.2150    1348.8661   -2064.2216    1348.9080    0.4417
   53627.981417   -6198.1762    1410.2989   -6227.7562    1410.3560    0.6781
   53628.130302   -3998.8346     906.8229   -4003.0247     906.8543    0.8706
   53629.009387   -3549.3679     673.1061   -3551.7272     673.1359    0.8381
   53629.130413   -4539.8889     688.5481   -4546.5128     688.5862    0.8757
   53646.144171   -1651.7509     833.2484   -1661.7289     833.2801    0.5423
   53647.969764   -1681.2487     824.7818   -1684.9250     824.8122    0.5906
   53648.966688   -1778.5261     649.5737   -1784.3868     649.6109    0.7264
   53649.129686   -1937.8983     621.7178   -1949.0490     621.7607    0.7220
