   53234.093220      -0.0000         -nan       0.0000         -nan      -nan
   53646.144171    -103.8681     880.2663    -100.5054     880.3904    0.0391
   53647.969764    -355.9946     873.2828    -361.4555     873.4076    0.1572
   53648.966688    -506.9387     690.1009    -496.6384     690.1670    0.2160
   53649.129686    -520.2030     659.9734    -516.8059     660.0451    0.2536
   53653.974556    -969.9354    1004.0982    -958.5457    1004.2509    0.3216
   53654.140809   -2671.1322    1041.4614   -2652.2782    1041.5845    0.5923
   53656.129683    -569.6243     772.7890    -560.9043     772.8803    0.2686
   53657.129944    -284.9969     778.6159    -278.9452     778.7140    0.1346
   53661.132064    -692.5920     904.1414    -792.2724     904.3276    0.1033
   53661.176851    4921.1936    1044.9263    4597.0788    1045.2551    0.2499
   53662.141793    -561.0340     748.7184    -553.7342     748.7964    0.2500
   53664.162692    -567.9570     805.5210    -558.8107     805.6377    0.3230
   53664.853878   -1054.3943     729.2773   -1045.0565     729.3464    0.3850
   53664.967024     -42.0344     836.2349     -40.9645     836.3498    0.0255
   53665.135061      40.5030     802.2588      47.8085     802.3622    0.0242
   53665.832332     540.1876     732.7902     547.8903     732.8659    0.2155
   53666.825980     -46.5162     841.7780     -37.6425     841.8980    0.0191
   53666.968992    -325.4802     990.2252    -313.3648     990.3483    0.1275
   53667.854443    -670.8542     726.4801    -669.1579     726.5557    0.2515
   53667.980064    1653.0538     893.6651    1632.4014     893.8019    0.3696
   53671.322626    2188.4634    1109.1756    2219.5320    1109.2858    0.4660
   53675.011445    -758.2716     827.8717    -753.2727     827.9830    0.3584
   53676.972978     186.4732     734.5824     187.4482     734.6616    0.1147
   53677.976332     180.1695     836.7512     185.7684     836.8619    0.0583
   53678.976952    -315.6695    1251.3433    -319.3290    1251.4795    0.1153
   53679.964436    -483.8875    1265.8201    -483.3563    1265.9753    0.2731
   53680.167131     958.1925     932.5020     950.7983     932.6429    0.2698
   53680.861570    -102.2437     824.9396     -83.0976     825.0670    0.0305
   53680.963556     105.0668     794.5795     115.3284     794.6636    0.0538
   53681.844134    -771.6479     767.2656    -779.3992     767.3835    0.1680
   53682.878460    5147.6502    1080.2582    5098.4802    1080.4267    0.5343
   53684.000010     -33.7648     729.1101     -29.6869     729.1925    0.0225
   53684.971818    -839.9282     950.3372    -840.6992     950.4450    0.4145
   53694.980500    -675.3543     748.5816    -673.9901     748.6859    0.4096
   53695.970776   -3900.6300     755.4810   -3955.0571     755.6391    0.4383
   53698.978875   -2408.2640     877.9107   -2422.5122     878.0381    0.4359
   53706.843868    -640.3708     897.8431    -634.2925     897.9672    0.4002
   53706.976008      53.2874     946.7230      52.2166     946.8690    0.0266
   53707.875403    -460.1942     809.1262    -457.3644     809.2416    0.1064
   53707.967968      -9.1458         -nan     367.5105     686.1132    0.0815
   53708.826614    -551.6151     693.6647    -552.5862     693.7538    0.1792
   53712.842098    3244.6511    1178.3413    3232.6112    1178.5083    0.5291
   53712.878108   -1306.8308    1195.2542   -1299.3071    1195.3866    0.4861
   53714.019653    -367.6289    1057.1393    -362.2177    1057.2768    0.1956
   53714.818549     614.0053    1195.3544     604.5624    1195.5145    0.2634
   53717.981794   -1040.7726     799.6966   -1052.0618     799.8020    0.4258
   53726.817166    1202.1515     819.4468    1183.7462     819.5602    0.3134
   53726.976577     423.5824     906.8835     423.8845     907.0011    0.3013
   53728.829957   -1593.4570     902.1633   -1594.0411     902.3145    0.4979
   53728.969178     506.5835     946.7750     496.3186     946.9341    0.2267
   53730.822405    -877.5231     936.3861    -873.6361     936.5488    0.3200
   53734.822374    -752.1379     776.7744    -739.1238     776.8797    0.3337
   53734.965526    1551.0670    1199.0748    1555.3850    1199.2251    0.5493
   53735.841266    -549.6614     745.9083    -570.9366     746.0567    0.0912
   53735.973014    1794.5865    1060.7229    1799.7828    1060.8530    0.4949
   53737.832088    -197.1255    1319.2910    -202.6870    1319.4356    0.0421
   53737.991185    6117.2703    1551.7326    6102.0451    1551.9157    0.7735
   53756.822887     456.7177    1423.5256     457.1740    1423.6944    0.1300
   53766.853972   -1149.1338     716.0817   -1152.7228     716.1635    0.4317
   53966.139752      -0.0000         -nan       0.0000         -nan      -nan
   53967.130524      -0.0000         -nan       0.0000         -nan      -nan
   53968.072106       0.6845         -nan   -3605.6602     511.5624    0.5407
   53968.164800    -786.6095     963.8367    -811.2373     963.9633    0.2721
   53968.977293   -1263.6978    1232.6415   -1258.6127    1232.7823    0.4889
   53969.170740   -2856.7219    1116.8849   -2844.4780    1117.0013    0.8127
   53969.990296   -2881.6403     801.5913   -2878.9289     801.7253    0.8426
   53971.983848   -2259.9944     945.8612   -2269.9985     946.0099    0.7129
   53972.962527   -3347.1314     840.1471   -3337.2622     840.2621    0.8814
   53973.038534   -2663.8358     824.0134   -2650.7044     824.1227    0.7451
   53974.062160   -2590.4541    1004.0581   -2597.6530    1004.2321    0.6779
   53974.991542   -2435.6523     716.2717   -2432.3640     716.3692    0.6939
   53975.964037   -3203.0889     729.3620   -3208.1419     729.4624    0.7082
   53976.064261   -2839.9854     706.3480   -2842.8433     706.4357    0.7895
   53979.003510   -2183.2872     868.5797   -2177.5557     868.7028    0.6922
   53979.088479   -3178.4726     808.4253   -3167.6427     808.5425    0.8945
   53979.170282   -3422.9981     803.1894   -3407.9120     803.2994    0.8714
   53980.117609   -3012.2733     806.9006   -3001.3244     806.9843    0.7516
   53980.988993   -2802.6560     705.7928   -2806.1415     705.8854    0.7361
   53982.939051    -593.8012    1574.4402    -600.6011    1574.6057    0.0702
   53983.977704   -1968.9129     835.4679   -1954.1021     835.5666    0.5672
   53984.053221   -1765.4582    1085.7618   -1752.4272    1085.8748    0.5130
   53984.162014    -948.0123     935.2220    -933.5564     935.3247    0.3620
   53984.997453   -2398.1953     748.6498   -2392.0333     748.7376    0.7060
   53985.112146   -2398.0846     757.4185   -2411.2779     757.5155    0.5468
   53985.198051   -3120.8593     781.1461   -3114.5562     781.2370    0.8388
   53987.038214   -3161.9726     750.3056   -3158.5073     750.3848    0.8141
   53987.186271   -1828.4092     723.2457   -1837.6725     723.3272    0.6593
   53988.023500    4534.9579     750.1564    4442.2310     750.2862    0.4293
   53988.044738   -4076.8593     725.4663   -4095.9176     725.5293    0.5365
   53988.115219    2544.1487    1006.0383    2307.7482    1006.2246    0.1068
   53988.983063    -937.5601     790.7299    -930.9816     790.8177    0.3310
   53989.051745   -1945.4308     805.8615   -1943.1530     805.9518    0.6212
   53989.155432    -383.2592     965.5910    -375.1727     965.6954    0.1457
   53989.919826   -1431.3624     807.0711   -1435.9483     807.1647    0.5511
   53989.992282   -1922.4076     724.7067   -1922.1769     724.7894    0.6422
   53990.109665   -2116.6657     701.8799   -2111.1646     701.9660    0.6483
   53990.197809   -2883.3973     763.5420   -2885.3077     763.6442    0.8437
   53993.023647   -2229.6407     730.7145   -2230.0366     730.7923    0.8072
   53993.115786   -3220.3641     783.1521   -3208.3197     783.2590    0.8695
   53993.226931   -1838.4996     880.1469   -1828.1104     880.2406    0.6929
   53994.006567   -1795.4861     824.6218   -1796.9615     824.7193    0.7440
   53994.064677   -2607.1825     873.4724   -2586.1142     873.5785    0.7168
   53994.160335   -1875.6981     846.9553   -1868.7546     847.0503    0.7166
   53995.050078   -1006.7084     790.2628   -1006.8212     790.3472    0.4374
   53999.053427   -1721.8901     716.6454   -1710.6202     716.7333    0.6605
   53999.215378   -1628.9464     831.2569   -1625.2844     831.3588    0.6836
   54001.995773   -1286.3096     831.0760   -1281.9346     831.1805    0.6244
   54002.230231    -909.0593    1103.5982    -902.6367    1103.7356    0.3318
   54002.945239   -1713.4356     815.9461   -1704.3050     816.0536    0.6373
   54003.073871   -2362.5547    1015.0200   -2344.8269    1015.1334    0.7494
   54003.244549   -1804.6890    1071.5691   -1791.0276    1071.7168    0.5833
   54006.883741    -526.2646     853.6501    -511.5058     853.7748    0.2608
   54007.074329   -2062.5433     879.2065   -2054.1495     879.3610    0.7896
   54007.910431   -1138.2976     866.2564   -1120.7678     866.3877    0.4877
   54008.087064   -1978.3995     871.3868   -1970.9229     871.5362    0.7799
   54008.226836   -1739.9784     818.9976   -1728.2066     819.1180    0.7285
   54008.898088   -1636.8535     681.5546   -1621.4594     681.6239    0.5246
   54008.945724   -2936.9786     776.2866   -2935.2879     776.3794    0.4686
   54009.155426   -1196.8752     726.4606   -1186.1446     726.5644    0.4869
   54015.007946   -8903.1730    1257.0429   -8903.0901    1257.2112    0.7419
   54015.111460   -6041.8984    1060.9761   -6011.9477    1061.0937    0.6948
   54015.877005   -1974.0162     768.6947   -1986.3333     768.7953    0.4317
   54015.944741    -885.0797     841.1504    -907.4513     841.2587    0.2163
   54017.073755   -3073.7789     817.3075   -3052.5803     817.4260    0.7459
   54017.177628    -963.1530     901.6733    -951.3684     901.7782    0.3713
   54021.916027   -4373.8543     746.7807   -4353.1449     746.8529    0.7254
   54022.086752    -952.8840     761.6366    -940.8251     761.7327    0.4683
   54029.056022    -673.6604     796.3170    -675.5261     796.4268    0.3830
   54029.884109    -172.8956     785.3648    -175.8546     785.4631    0.0912
   54030.059377   -1037.5815     719.7233   -1036.3296     719.8037    0.4661
   54030.873163   -2708.0427     941.8023   -2689.0218     941.9298    0.6309
   54031.077589    -159.3556     805.3451    -158.4464     805.4528    0.0728
   54032.086225    -327.4635     718.2177    -309.7328     718.3038    0.1259
   54043.866322      -0.0000         -nan       0.0000         -nan      -nan
   54044.052175    -263.1508    1001.0574    -273.9247    1001.1916    0.0934
   54044.160766   -1852.1432    1025.3492   -1889.0876    1025.5156    0.2746
   54052.823657      -0.0000         -nan       0.0000         -nan      -nan
   54053.143086     248.5640     775.9406     233.3581     776.0415    0.0352
   54056.018647     346.7331     997.3093     362.2718     997.4263    0.1715
   54056.986806     881.4235     898.5798     896.6729     898.6898    0.4216
   54057.070076     892.6501    1198.9126     883.8215    1199.0411    0.3851
   54057.839803      -0.0000         -nan       0.0000         -nan      -nan
   54062.025685     811.9287     746.5276     824.8166     746.6051    0.3985
   54062.816959      -0.0000         -nan       0.0000         -nan      -nan
   54063.030891     306.5983     842.5583     322.8497     842.6447    0.1695
   54067.920162     578.3694    1658.7797     560.7496    1658.9705    0.0799
   54068.951911    1267.7652    1083.4864    1287.7422    1083.5928    0.4836
   54069.071971    2120.7647    1259.7771    2106.9693    1259.9304    0.6422
   54069.985316    2181.0411     939.9224    2184.7444     940.0108    0.7593
   54070.975053    2675.4760    1116.4797    2610.0719    1116.6679    0.3442
   54071.947659    3483.4260    1053.9104    3484.7218    1054.0253    0.5966
   54072.062691     -94.6544    1265.1784    -116.2442    1265.3287    0.0150
   54073.024805    6071.7507     963.3154    6043.1883     963.4331    0.5683
   54073.995071    3112.3995    1055.2248    3065.0191    1055.4057    0.4825
   54075.936159     272.1175     814.5356     278.2085     814.6251    0.1467
   54077.016146    1093.7474    1308.1383    1092.4143    1308.2975    0.4639
   54083.926384     872.4782    1097.7657     887.9491    1097.8784    0.3583
   54091.008425    1751.6288     968.4131    1753.5450     968.5410    0.6666
   54098.870853     375.1708    1186.6196     373.3663    1186.7675    0.1556
   54100.015071    3353.7506    1551.5301    2818.4800    1552.1920    0.1355
   54100.861408     571.2224     771.6825     580.1193     771.7588    0.2709
   54103.964556     258.3586     980.7236     262.4553     980.8585    0.1112
   54104.874304    2541.1387     824.9440    2507.1806     825.0605    0.3505
   54105.920547    -523.8407     919.2558    -626.6603     919.4641    0.0618
   54106.868027    2524.8038    1041.5924    2493.7851    1041.7043    0.3196
   54106.962727     590.6540    1263.0085     481.0050    1263.2764    0.0558
   54108.964487      22.1933     941.8582      17.3911     941.9632    0.0091
   54109.870530    3052.2623     720.6846    3018.0383     720.7741    0.4189
   54110.831717    -103.7978     815.0055     -93.7797     815.1103    0.0594
   54113.832469     -41.9041    1049.9666     -57.8063    1050.1268    0.0248
   54113.945998    2147.8354    1437.7560    2157.5411    1437.9008    0.5410
   54114.830617     592.5489     733.3342     601.2679     733.4071    0.3344
   54116.835981     358.1971     772.5735     365.2885     772.6554    0.2295
   54120.835376    2790.6654    1427.5371    2782.8733    1427.6933    0.6833
   54121.877940     489.9263     953.5325     497.8210     953.6382    0.2593
   54122.832745     114.7956     752.2637     111.7689     752.3342    0.0565
   54124.835989       9.4954         -nan  -22101.3184    1046.4780    0.7576
   54139.849848      96.2651     774.7249      94.2933     774.8078    0.0341
   54143.859836     135.2049     784.7929     138.2320     784.8893    0.0481
   54153.864041    -124.5999     871.9509    -125.4068     872.0605    0.0364
   54327.069268     892.8045     880.6680     898.4205     880.7626    0.5018
   54327.176723    1070.7536     980.2412    1073.7630     980.3564    0.3744
   54328.172537     423.4045     723.2724     408.0642     723.3489    0.1947
   54329.014104     441.8812     819.4690     439.3762     819.5785    0.2057
   54329.160452     204.3213     764.4845     189.5309     764.5655    0.0962
   54330.109365     545.0425     760.7320     534.0464     760.8034    0.2560
   54331.185644    4039.4143    1439.3119    4009.0138    1439.4913    0.7062
   54332.005887     -93.0565     819.2793     -78.4117     819.3807    0.0330
   54332.079042    -950.9145     774.9082    -952.5524     775.0152    0.3797
   54332.212436     662.2839     883.7155     676.6678     883.7935    0.2903
   54333.141334    -533.5834     685.0545    -547.4636     685.1254    0.2535
   54333.219809    -291.1809     689.8883    -293.8342     689.9453    0.1472
   54334.011969    -825.6304     804.8558    -824.1010     804.9694    0.3934
   54334.076988    -727.9635     712.5361    -730.5766     712.6120    0.3240
   54334.151855    -676.8389     682.5561    -691.2449     682.6213    0.2830
   54335.030782     807.4728     774.7879     801.2182     774.8804    0.4881
   54335.093246     163.8954     958.3899     151.4206     958.4829    0.0634
   54335.206386    -235.8142     898.0019    -224.4143     898.0753    0.0749
   54336.086550    -319.5521     758.4457    -336.4814     758.5208    0.1499
   54336.151581    -178.0625     789.0188    -189.4738     789.1028    0.1098
   54337.991166   -1050.0001     856.5109   -1034.7250     856.6124    0.4384
   54338.098563     367.1280     828.8045     349.7814     828.9059    0.1589
   54338.220432     763.8034     910.4057     764.0444     910.5064    0.3733
   54339.081801      36.1725     985.2426      16.9837     985.3611    0.0072
   54339.132267   -1465.3007     915.4587   -1479.5319     915.5723    0.6592
   54340.191186    -582.0109     710.0619    -596.8851     710.1344    0.2265
   54342.107974   -2024.7716     669.2057   -2040.2274     669.2740    0.5888
   54342.165531   -1397.6024     678.0892   -1398.3448     678.1583    0.3555
   54344.144538   -2241.5458     726.2988   -2254.1117     726.3819    0.6478
   54358.038062      10.5562     722.0277      -3.6555     722.1011    0.0016
   54358.071695   -1127.6564     830.4374   -1143.8517     830.5470    0.5197
   54358.135919   -1835.3141     713.8934   -1838.5358     713.9659    0.6522
   54359.083823   -2273.1029     677.4411   -2294.9466     677.5316    0.7072
   54359.138207   -3004.9941     676.2458   -3016.8780     676.3312    0.6431
   54359.919368   -3137.7338     748.0405   -3127.1682     748.1235    0.8393
   54359.996993   -1851.3853     734.0736   -1857.4279     734.1653    0.6593
   54360.211783   -1781.1777     724.0161   -1777.5664     724.1000    0.7049
   54360.887610   -3290.8018     940.6493   -3279.6745     940.7330    0.7957
   54361.160972   -1752.2781     775.6628   -1753.3334     775.7446    0.7265
   54361.216848   -1237.3323     867.0239   -1246.7049     867.1229    0.5698
   54361.860825      -0.0000         -nan       0.0000         -nan      -nan
   54361.948813   -2020.9767     791.4383   -2018.2072     791.5204    0.7502
   54362.169117   -1118.9079     868.7219   -1118.3451     868.8089    0.5897
   54362.880633   -2386.4452     706.9802   -2385.3218     707.0498    0.7754
   54363.010028   -1534.7143     641.9159   -1557.4650     641.9899    0.4985
   54363.099807   -3084.4524     774.1756   -3096.0015     774.2738    0.8716
   54363.233566   -2728.3030     986.8799   -2721.2310     986.9995    0.8565
   54363.867530   -2912.5510     686.2160   -2912.6621     686.2909    0.7961
   54363.922113   -2723.0286     750.7383   -2722.7806     750.8368    0.7730
   54364.044786   -2259.9890     675.6958   -2270.9936     675.7748    0.7692
   54364.160226   -2654.1308     657.7376   -2661.8066     657.8133    0.6987
   54368.041842   -1868.9304     793.1161   -1880.5690     793.2384    0.7342
   54368.096319   -1686.4865     851.5168   -1689.1530     851.6242    0.7575
   54368.897419   -3634.2057     711.0541   -3640.8924     711.1365    0.7806
   54369.065793   -2128.7047     982.6630   -2145.8021     982.8008    0.6393
   54369.133857   -1522.9367     910.2133   -1534.8023     910.3317    0.6271
   54369.887826    -522.4988     724.6195    -542.8928     724.7040    0.2000
   54370.094450   -2578.1597     738.9540   -2585.5263     739.0449    0.7544
   54370.916703   -1983.1417     736.8318   -1989.1386     736.9214    0.7122
   54371.027501   -3095.6835     681.4189   -3109.1795     681.5202    0.8298
   54371.115939   -2630.1093     696.3346   -2645.5107     696.4286    0.7887
   54371.215042    -532.3766     793.7749    -536.7696     793.8760    0.2981
   54372.076773   -2929.1210     727.7071   -2940.5633     727.8001    0.8075
   54376.069273   -2797.1700     765.9692   -2805.1640     766.0653    0.8190
   54376.145977   -2907.0716     799.5377   -2915.1389     799.6367    0.8068
   54376.214248   -2351.8156     944.3594   -2341.3672     944.4737    0.7402
   54376.890447   -3317.8915     680.2211   -3338.4579     680.3125    0.7564
   54376.996982   -2459.3894     743.4825   -2478.9213     743.5977    0.7854
   54377.120904   -3345.1449     737.2301   -3362.1245     737.3349    0.7907
   54379.896162   -2485.3125     931.8519   -2479.3494     931.9659    0.7381
   54380.104011   -3004.9463     700.1729   -3018.2008     700.2705    0.8166
   54380.232538   -2880.8586     780.0310   -2940.8644     780.1883    0.5922
   54381.884236   -3367.6271     906.1882   -3369.7950     906.3207    0.9070
   54383.006401   -3384.4122     973.1061   -3398.8829     973.2795    0.9054
   54383.866921   -2154.7471     908.9427   -2151.7009     909.0796    0.7903
   54384.040258   -1607.6141     821.3558   -1631.3985     821.5339    0.6737
   54386.853808   -2066.7044    1004.7976   -2073.0742    1004.9270    0.5350
   54388.860451   -3563.2670     723.2643   -3566.7033     723.3505    0.8681
   54389.870875   -3997.7349     821.3614   -3996.5107     821.4605    0.9061
   54391.868050   -3329.1920     829.3607   -3334.5528     829.4707    0.8988
   54392.852392   -3458.2419     740.5169   -3462.6845     740.6054    0.8971
   54393.857552   -3652.0166     804.9136   -3654.6675     805.0267    0.8644
   54394.054548   -3970.6330     747.7175   -3974.6969     747.8150    0.9274
   54394.916237   -5096.3160     973.8062   -5088.9858     973.9447    0.9403
   54395.938779    -697.6585    1647.1503    -717.4263    1647.3445    0.1360
   54396.035877   -1888.7778    1543.8963   -1902.8100    1544.0785    0.5237
   54396.151227   -3446.1117    1223.8614   -3457.5071    1224.0204    0.8611
   54396.851539   -3124.7367     713.2946   -3125.2511     713.3798    0.8592
   54396.993552   -4075.7673     715.4101   -4096.6837     715.5210    0.8543
   54397.048353   -2561.7851    1006.4978   -2563.0156    1006.6056    0.8228
   54397.154204      63.6041         -nan   -1581.9050     747.9121    0.0601
   54397.888667   -5066.2904     742.1630   -5055.6991     742.2569    0.9103
   54398.013865   -2630.1072     790.1216   -2651.6407     790.2200    0.7838
   54398.090305   -4312.9619     704.4944   -4318.7894     704.5866    0.8684
   54398.837015   -2795.4948     714.0931   -2818.1928     714.1882    0.7460
   54402.023185   -3785.3712     845.6789   -3779.1291     845.7701    0.8571
   54403.034103   -2937.5378    1053.3601   -2936.7214    1053.4977    0.7969
   54405.005508   -3962.2856     776.6549   -3966.0757     776.7594    0.9058
   54405.927183   -3213.6608     795.8587   -3218.3515     795.9572    0.8917
   54406.907883   -4080.1988     704.0969   -4083.7754     704.1803    0.8534
   54407.841616   -3262.4496     750.4543   -3260.9954     750.5397    0.8916
   54408.931783   -2403.6075     919.5949   -2390.7982     919.7003    0.7958
   54409.888016   -3279.3022     699.2316   -3279.2282     699.3225    0.8573
   54449.848981    -644.6680     838.5953    -630.6899     838.6814    0.3208
   54458.951591   -1020.4311    1046.8878   -1008.2588    1047.0159    0.4977
   54464.980226    -412.7718     988.6402    -406.4185     988.7720    0.2359
   54468.853790     252.8077     862.6308     256.1693     862.7392    0.1850
   54472.924215     855.4967     875.8885     854.0057     875.9833    0.5092
   54477.876428     323.7750     725.8317     330.4569     725.8896    0.1819
   54478.915807     630.3232     908.0039     642.4697     908.1164    0.3346
   54481.899128    1730.1502    1481.7463    1725.9772    1481.9173    0.5126
   54721.979146     135.4803     868.7361     148.0160     868.8352    0.0736
   54722.130799     493.8980     832.1486     505.7667     832.2302    0.2674
   54722.964461    -298.2665     880.0236    -285.1295     880.1080    0.1273
   54723.150340    1582.4816     970.2286    1584.2629     970.3329    0.7568
   54728.888316     464.7669    1199.1285     483.2758    1199.2696    0.1562
   54729.115002     760.0453     888.3548     768.6075     888.4376    0.3964
   54729.992063    -627.7195     821.4156    -612.9446     821.5063    0.2795
   54730.867771     157.0172     901.2829     170.6460     901.3820    0.0929
   54731.112905     991.5206     783.0294    1005.2536     783.0950    0.4434
   54731.858816     -94.0679     726.9635     -78.2007     727.0107    0.0309
   54732.056065     -19.3520     673.8704     -19.3801     673.9285    0.0083
   54732.117206     800.0834     673.0645     800.1149     673.1123    0.3336
   54732.975148    -222.7967     798.1259    -210.8200     798.2103    0.1006
   54733.114483     174.4827     727.2000     181.5890     727.2540    0.0906
   54738.231546     943.8997    1001.0389     954.4443    1001.1368    0.4387
   54742.831602    -126.7185     831.7093    -115.9950     831.7988    0.0562
   54743.027685    1164.1119    1201.0790    1176.1647    1201.2077    0.5301
   54744.034301     749.7904     857.3309     761.5251     857.4164    0.2985
   54745.971025    -439.8774     864.4498    -435.5060     864.5607    0.2506
   54746.109845    -290.4426     816.0322    -277.5666     816.1180    0.1430
   54746.969733     -84.5281     696.8303     -83.6553     696.8845    0.0354
   54747.012534    -375.3727     759.9635    -366.9233     760.0383    0.2106
   54747.037456     166.9147     766.4552     173.7621     766.5242    0.0872
   54747.057180     364.8408     756.0385     362.8035     756.1071    0.1844
   54747.110852     366.1587     722.1424     372.9475     722.2035    0.1793
   54747.944900    -656.9633     734.9539    -645.1811     735.0257    0.2659
   54748.155688     -71.3534     944.5772     -47.8003     944.6929    0.0183
   54749.990436     618.6816    1144.3503     610.9017    1144.4878    0.2136
   54750.054532     317.0351     979.3877     334.1487     979.4860    0.1392
   54754.866813     533.6483     779.0230     530.9659     779.1158    0.1780
   54755.022698      -0.0000         -nan       0.0000         -nan      -nan
   54755.110949      -0.0000         -nan       0.0000         -nan      -nan
   54756.039912    1403.4758    1365.3497    1399.1600    1365.5006    0.3786
