   53234.093220    1100.2129     718.1625    1025.2246     718.3264    0.2464
   53235.002552    1351.1036     572.6125    1330.2915     572.6749    0.4774
   53235.967716    2746.0862     658.0681    2723.1467     658.1469    0.6563
   53239.065163    -120.1289     511.7802    -135.6305     511.8262    0.0628
   53240.063021    -939.7101     658.3299    -960.0971     658.4113    0.3122
   53242.104698     189.8893     597.9258     180.4968     597.9781    0.0974
   53234.093220    1100.2129     718.1625    1025.2246     718.3264    0.2464
   53235.002552    1351.1036     572.6125    1330.2915     572.6749    0.4774
   53235.967716    2746.0862     658.0681    2723.1467     658.1469    0.6563
   53239.065163    -120.1289     511.7802    -135.6305     511.8262    0.0628
   53240.063021    -939.7101     658.3299    -960.0971     658.4113    0.3122
   53242.104698     189.8893     597.9258     180.4968     597.9781    0.0974
   53248.931967    1465.8458     496.2438    1443.7273     496.3028    0.3564
   53249.066072    2819.3213     619.6554    2740.9157     619.7712    0.4375
   53250.063664     558.4341     506.2416     527.7440     506.3113    0.1726
   53254.179723    1700.8611     638.2816    1700.0577     638.3264    0.6200
   53254.924382    1685.5617     639.2697    1669.2874     639.3373    0.5798
   53256.970338    1457.3654     578.0194    1442.4589     578.0784    0.4581
   53257.912489    1061.8721     475.5678    1040.8920     475.6263    0.4142
   53259.066294     692.0541     514.7868     678.3874     514.8430    0.2838
   53259.978942    1149.9012     493.1010    1138.6642     493.1529    0.4200
   53260.118090    1181.2677     529.5757    1146.8362     529.6640    0.2948
   53262.913202    1791.9582     514.3170    1772.1808     514.3867    0.5662
   53272.076350    1233.7739     537.8904    1232.9512     537.9337    0.5001
   53282.066447    2399.6721     478.3799    2390.9819     478.4232    0.6573
   53284.086970    2204.9356     518.0524    2205.1560     518.0823    0.7132
   53285.064767    1551.4816     479.3068    1551.8395     479.3399    0.6287
   53293.953793    1642.5871     448.9053    1626.7472     448.9661    0.6253
   53294.899228    1197.8510     481.4063    1192.3880     481.4493    0.5521
   53295.066034    2112.2199     523.2210    2102.3040     523.2678    0.5940
   53300.920510     310.5168     547.1717     295.7152     547.2373    0.1458
   53301.065440    1938.6573     551.2021    1930.7561     551.2498    0.6876
   53302.921923    1547.6276     621.4937    1531.6864     621.5518    0.4255
   53303.067142    1706.9010     631.8655    1682.9170     631.9413    0.4677
   53303.978711    -502.5286     454.5177    -523.8407     454.5728    0.1469
   53304.064705   -1064.7004     477.3387   -1083.9949     477.3919    0.2719
   53304.939783    2899.3498     531.6272    2837.6521     531.7428    0.5363
   53305.065633   -4519.4183     548.6229   -4619.0497     548.7512    0.5161
   53324.907129    -586.4002     717.1030    -588.5990     717.1605    0.2289
   53324.913853     453.6699     689.4105     451.8693     689.4695    0.1743
