   53706.976008 -106156.0059     556.3906 -106300.6254     556.4038    0.8145
   53707.875403      -0.0000         -nan       0.0000         -nan      -nan
   53707.967968      -0.0000         -nan       0.0000         -nan      -nan
   53708.826614      -0.0000         -nan       0.0000         -nan      -nan
   53712.842098      -0.0000         -nan       0.0000         -nan      -nan
   53712.878108      -0.0000         -nan       0.0000         -nan      -nan
   53714.019653      -0.0000         -nan       0.0000         -nan      -nan
   53714.818549      -0.0000         -nan       0.0000         -nan      -nan
   53717.981794      -0.0000         -nan       0.0000         -nan      -nan
   53726.817166      -0.0000         -nan       0.0000         -nan      -nan
   53726.976577      -0.0000         -nan       0.0000         -nan      -nan
   53728.829957      -0.0000         -nan       0.0000         -nan      -nan
   53728.969178 -106089.8186     556.9941 -106171.3739     557.0098    0.8203
   53730.822405      -0.0000         -nan       0.0000         -nan      -nan
   53734.822374      -0.0000         -nan       0.0000         -nan      -nan
   53734.965526 -124899.0586     662.5297 -125285.3040     662.5431    0.8148
   53735.841266      -0.0000         -nan       0.0000         -nan      -nan
   53735.973014 -114411.8201     607.2157 -114649.2726     607.2284    0.8109
   53737.832088      -0.0000         -nan       0.0000         -nan      -nan
   53737.991185 -148025.2403     792.4972 -148560.2908     792.5235    0.8149
   53756.822887     105.1970         -nan -117934.1021     578.6991    0.7340
   53766.853972      -0.0000         -nan       0.0000         -nan      -nan
   53966.139752  -97210.4519     514.2744  -97315.2896     514.2946    0.8081
   53967.130524  -95597.1577     514.7402  -95715.5026     514.7532    0.7994
   53968.072106  -91542.5768     500.0704  -91621.1838     500.0954    0.7815
   53968.164800 -101937.0459     555.5294 -102141.0442     555.5532    0.7891
   53968.977293      -0.0000         -nan       0.0000         -nan      -nan
   53969.170740      -0.0000         -nan       0.0000         -nan      -nan
   53969.990296      -0.0000         -nan       0.0000         -nan      -nan
   53971.983848      -0.0000         -nan       0.0000         -nan      -nan
   53972.962527      -0.0000         -nan       0.0000         -nan      -nan
   53973.038534      -0.0000         -nan       0.0000         -nan      -nan
   53974.062160      -0.0000         -nan       0.0000         -nan      -nan
   53974.991542      -0.0000         -nan       0.0000         -nan      -nan
   53975.964037      -0.0000         -nan       0.0000         -nan      -nan
   53976.064261      -0.0000         -nan       0.0000         -nan      -nan
   53979.003510      -0.0000         -nan       0.0000         -nan      -nan
   53979.088479      -0.0000         -nan       0.0000         -nan      -nan
   53979.170282      -0.0000         -nan       0.0000         -nan      -nan
   53980.117609      -0.0000         -nan       0.0000         -nan      -nan
   53980.988993      -0.0000         -nan       0.0000         -nan      -nan
   53982.939051      -0.0000         -nan       0.0000         -nan      -nan
   53983.977704      -0.0000         -nan       0.0000         -nan      -nan
   53984.053221      -0.0000         -nan       0.0000         -nan      -nan
   53984.162014      -0.0000         -nan       0.0000         -nan      -nan
   53984.997453      -0.0000         -nan       0.0000         -nan      -nan
   53985.112146      -0.0000         -nan       0.0000         -nan      -nan
   53985.198051      -0.0000         -nan       0.0000         -nan      -nan
   53987.038214      -0.0000         -nan       0.0000         -nan      -nan
   53987.186271      -0.0000         -nan       0.0000         -nan      -nan
   53988.023500      -0.0000         -nan       0.0000         -nan      -nan
   53988.044738      -0.0000         -nan       0.0000         -nan      -nan
   53988.115219      -0.0000         -nan       0.0000         -nan      -nan
   53988.983063      -0.0000         -nan       0.0000         -nan      -nan
   53989.051745      -0.0000         -nan       0.0000         -nan      -nan
   53989.155432      -0.0000         -nan       0.0000         -nan      -nan
   53989.919826      -0.0000         -nan       0.0000         -nan      -nan
   53989.992282      -0.0000         -nan       0.0000         -nan      -nan
   53990.109665      -0.0000         -nan       0.0000         -nan      -nan
   53990.197809      -0.0000         -nan       0.0000         -nan      -nan
   53993.023647      -0.0000         -nan       0.0000         -nan      -nan
   53993.115786      -0.0000         -nan       0.0000         -nan      -nan
   53993.226931      -0.0000         -nan       0.0000         -nan      -nan
   53994.006567      -0.0000         -nan       0.0000         -nan      -nan
   53994.064677      -0.0000         -nan       0.0000         -nan      -nan
   53994.160335      -0.0000         -nan       0.0000         -nan      -nan
   53995.050078      -0.0000         -nan       0.0000         -nan      -nan
   53999.053427      -0.0000         -nan       0.0000         -nan      -nan
   53999.215378      -0.0000         -nan       0.0000         -nan      -nan
   54001.995773      -0.0000         -nan       0.0000         -nan      -nan
   54002.230231      -0.0000         -nan       0.0000         -nan      -nan
   54002.945239      -0.0000         -nan       0.0000         -nan      -nan
   54003.073871      -0.0000         -nan       0.0000         -nan      -nan
   54003.244549      -0.0000         -nan       0.0000         -nan      -nan
   54006.883741      -0.0000         -nan       0.0000         -nan      -nan
   54007.074329      -0.0000         -nan       0.0000         -nan      -nan
   54007.910431      -0.0000         -nan       0.0000         -nan      -nan
   54008.087064      -0.0000         -nan       0.0000         -nan      -nan
   54008.226836      -0.0000         -nan       0.0000         -nan      -nan
   54008.898088      -0.0000         -nan       0.0000         -nan      -nan
   54008.945724      -0.0000         -nan       0.0000         -nan      -nan
   54009.155426      -0.0000         -nan       0.0000         -nan      -nan
   54015.007946      -0.0000         -nan       0.0000         -nan      -nan
   54015.111460      -0.0000         -nan       0.0000         -nan      -nan
   54015.877005      -0.0000         -nan       0.0000         -nan      -nan
   54015.944741      -0.0000         -nan       0.0000         -nan      -nan
   54017.073755      -0.0000         -nan       0.0000         -nan      -nan
   54017.177628      -0.0000         -nan       0.0000         -nan      -nan
   54021.916027  -76244.4069     437.9461  -76234.6509     437.9802    0.7516
   54022.086752      -0.0000         -nan       0.0000         -nan      -nan
   54029.056022  -85592.0104     474.6052  -85636.2258     474.6297    0.7736
   54029.884109  -83049.5499     465.7487  -83024.1293     465.7736    0.7709
   54030.059377  -74002.8708     425.0178  -73991.2643     425.0605    0.7434
   54030.873163 -104155.3894     552.8733 -104286.9701     552.8878    0.8151
   54031.077589      -0.0000         -nan       0.0000         -nan      -nan
   54032.086225      -0.0000         -nan       0.0000         -nan      -nan
   54043.866322  -79781.8486     479.8979  -80417.4476     479.9811    0.7864
   54044.052175      -0.0000         -nan       0.0000         -nan      -nan
   54044.160766      -0.0000         -nan       0.0000         -nan      -nan
   54052.823657  -93609.9923     507.8858  -93548.2940     507.9953    0.7959
   54053.143086      -0.0000         -nan       0.0000         -nan      -nan
   54056.018647      -0.0000         -nan       0.0000         -nan      -nan
   54056.986806  -99179.6691     532.2252  -99342.8473     532.2418    0.8059
   54057.070076      -0.0000         -nan       0.0000         -nan      -nan
   54057.839803  -98543.5933     537.8695  -98644.4039     537.9742    0.7966
   54062.025685      -0.0000         -nan       0.0000         -nan      -nan
   54062.816959  -87528.9537     485.0463  -87597.3203     485.0672    0.7816
   54063.030891      -0.0000         -nan       0.0000         -nan      -nan
   54067.920162 -152883.9067     826.4172 -153425.4046     826.4618    0.8223
   54068.951911 -115683.3628     616.0836 -115844.6877     616.0976    0.8220
   54069.071971      -0.0000         -nan       0.0000         -nan      -nan
   54069.985316      -0.0000         -nan       0.0000         -nan      -nan
   54070.975053      -0.0000         -nan       0.0000         -nan      -nan
   54071.947659      -0.0000         -nan       0.0000         -nan      -nan
   54072.062691      -0.0000         -nan       0.0000         -nan      -nan
   54073.024805      -0.0000         -nan       0.0000         -nan      -nan
   54073.995071 -110921.6560     605.8477 -111118.9547     605.9026    0.8166
   54075.936159  -87851.0128     482.3465  -87854.8084     482.3726    0.7902
   54077.016146      -0.0000         -nan       0.0000         -nan      -nan
   54083.926384      44.6787         -nan  -68452.0967     419.0647    0.6059
   54091.008425      -0.0000         -nan       0.0000         -nan      -nan
   54098.870853 -123754.9700     661.2472 -123889.0899     661.2857    0.8353
   54100.015071      -0.0000         -nan       0.0000         -nan      -nan
   54100.861408  -81852.8195     455.8531  -81871.8124     455.8806    0.7674
   54103.964556      -0.0000         -nan       0.0000         -nan      -nan
   54104.874304      -0.0000         -nan       0.0000         -nan      -nan
   54105.920547      -0.0000         -nan       0.0000         -nan      -nan
   54106.868027  -88579.7034     560.3709  -93073.8783     568.1372    0.7115
   54106.962727      -0.0000         -nan       0.0000         -nan      -nan
   54108.964487      -0.0000         -nan       0.0000         -nan      -nan
   54109.870530      -0.0000         -nan       0.0000         -nan      -nan
   54110.831717  -87414.7037     483.8834  -87554.4010     483.9045    0.7837
   54113.832469      -0.0000         -nan       0.0000         -nan      -nan
   54113.945998      -0.0000         -nan       0.0000         -nan      -nan
   54114.830617     129.5178         -nan  -63548.2681     395.5412    0.7063
   54116.835981      -0.0000         -nan       0.0000         -nan      -nan
   54120.835376      -0.0000         -nan       0.0000         -nan      -nan
   54121.877940      -0.0000         -nan       0.0000         -nan      -nan
   54122.832745      -0.0000         -nan       0.0000         -nan      -nan
   54124.835989      -0.0000         -nan       0.0000         -nan      -nan
   54139.849848      -0.0000         -nan       0.0000         -nan      -nan
   54143.859836      -0.0000         -nan       0.0000         -nan      -nan
   54153.864041      -0.0000         -nan       0.0000         -nan      -nan
   54327.069268  -93024.4152     513.1641  -93162.3464     513.1859    0.7851
   54327.176723 -103580.1668     564.7041 -103808.1283     564.7207    0.7949
   54328.172537  -72317.7708     423.6912  -72280.2130     423.7269    0.7304
   54329.014104      -0.0000         -nan       0.0000         -nan      -nan
   54329.160452  -77021.2495     446.9772  -77004.6752     447.0074    0.7438
   54330.109365  -77258.5392     445.0374  -77245.5891     445.0701    0.7469
   54331.185644 -138455.6027     752.0751 -138978.8058     752.0927    0.8108
   54332.005887      -0.0000         -nan       0.0000         -nan      -nan
   54332.079042  -80499.6588     455.1236  -80645.2359     455.1462    0.7705
   54332.212436  -94244.2645     515.0838  -94270.6537     515.0982    0.7882
   54333.141334  -66942.2446     401.2724  -66879.4273     401.3154    0.7173
   54333.219809  -68367.8812     403.8114  -68250.3978     403.8684    0.7249
   54334.011969      -0.0000         -nan       0.0000         -nan      -nan
   54334.076988  -71903.5972     417.9086  -71898.2557     417.9489    0.7387
   54334.151855  -66390.8935     398.5780  -66342.2963     398.6266    0.7124
   54335.030782     241.5372         -nan  -78516.1898     424.4558    0.7645
   54335.093246  -97482.3198     545.3506  -97655.5644     545.3672    0.7750
   54335.206386  -93047.7539     519.3041  -93174.6730     519.3245    0.7753
   54336.086550  -75711.1586     442.3200  -75654.5085     442.3542    0.7410
   54336.151581  -80337.4670     460.9417  -80370.4524     460.9729    0.7507
   54337.991166      -0.0000         -nan       0.0000         -nan      -nan
   54338.098563  -85939.5406     485.7881  -86004.5570     485.8086    0.7653
   54338.220432  -95190.3579     528.7075  -95277.5117     528.7308    0.7854
   54339.081801 -100878.6454     562.7131 -101083.3885     562.7301    0.7820
   54339.132267  -95404.1517     529.5104  -95536.9200     529.5264    0.7848
   54340.191186  -71071.2974     417.4766  -70930.9816     417.5191    0.7354
   54342.107974  -63311.7162     388.7991  -63240.0984     388.8723    0.7053
   54342.165531  -65896.8528     396.8670  -65829.1849     396.9385    0.7157
   54344.144538  -72440.6057     426.4175  -72395.9029     426.4660    0.7312
   54358.038062  -72653.4979     422.5010  -72612.1134     422.5287    0.7428
   54358.071695    1933.4725         -nan  -86313.8976     479.3380    0.7739
   54358.135919  -72175.4221     416.7019  -72116.4203     416.7504    0.7429
   54359.083823  -65351.0401     394.1456  -65338.6276     394.1945    0.7125
   54359.138207  -67591.6842     395.8688  -67561.6125     395.9332    0.7288
   54359.919368       0.1060         -nan    -297.9354       6.7203    0.0242
   54359.996993  -77879.3924     431.9692  -77832.8790     432.0107    0.7682
   54360.211783  -75507.8157     424.6394  -75445.4711     424.6794    0.7626
   54360.887610      -0.0000         -nan       0.0000         -nan      -nan
   54361.160972  -80368.9175     453.5245  -80375.0216     453.5575    0.7585
   54361.216848  -92234.3553     503.5420  -92267.4602     503.5652    0.7906
   54361.860825     685.3462         -nan -115111.6980     641.8767    0.8158
   54361.948813 -2341018.8325    2443.5413  -83260.8022     460.9806    0.7547
   54362.169117  -91906.4613     504.9873  -91973.7626     505.0092    0.7883
   54362.880633      -0.0000         -nan       0.0000         -nan      -nan
   54363.010028  -60724.5205     372.7091  -60673.6800     372.7668    0.7114
   54363.099807  -81327.1787     455.2432  -81322.8553     455.2839    0.7616
   54363.233566 -107494.9168     565.4378 -107591.2221     565.4503    0.8175
   54363.867530      -0.0000         -nan       0.0000         -nan      -nan
   54363.922113  -79630.3250     441.1607  -79670.6889     441.1940    0.7758
   54364.044786  -66567.9683     394.3457  -66505.0869     394.3864    0.7230
   54364.160226  -65516.9776     383.6456  -65417.6598     383.7091    0.7276
   54368.041842  -83287.9189     466.7495  -83410.5128     466.7676    0.7671
   54368.096319  -91276.1327     500.2175  -91391.0774     500.2367    0.7855
   54368.897419  -69593.6298     412.6131  -69557.5186     412.6694    0.7463
   54369.065793 -104705.1538     567.6899 -104901.2885     567.7125    0.8047
   54369.133857  -97750.4845     530.9172  -97901.6678     530.9397    0.8060
   54369.887826      -0.0000         -nan       0.0000         -nan      -nan
   54370.094450  -74082.6443     431.5848  -74094.8375     431.6245    0.7472
   54370.916703  -76127.5561     432.6360  -76108.7639     432.6780    0.7624
   54371.027501  -67405.8017     398.7956  -67412.3714     398.8338    0.7330
   54371.115939  -70447.3566     408.6145  -70432.3112     408.6508    0.7389
   54371.215042  -85977.0007     469.5299  -86042.3006     469.5671    0.7834
   54372.076773  -73372.8728     425.4559  -73385.9462     425.4923    0.7420
   54376.069273  -79440.6968     448.1427  -79464.7247     448.1666    0.7584
   54376.145977  -84452.3533     467.8775  -84534.5840     467.9042    0.7727
   54376.214248 -102435.1880     548.0336 -102605.1347     548.0487    0.8048
   54376.890447       5.8912         -nan  -14477.0415     124.1973    0.2539
   54376.996982  -78885.6985     439.5074  -78905.8064     439.5369    0.7633
   54377.120904  -75899.3661     432.4636  -75907.4611     432.5050    0.7516
   54379.896162 -100498.3537     542.4483 -100666.4153     542.4649    0.8008
   54380.104011  -70675.2853     411.1687  -70625.4805     411.2041    0.7388
   54380.232538  -85518.3967     462.8697  -85542.4058     462.9091    0.7904
   54381.884236 -100306.9024     533.8214 -100492.0833     533.8376    0.8044
   54383.006401 -108087.9289     568.3040 -108359.7162     568.3217    0.8142
   54383.866921 -100786.0386     538.1375 -100959.1926     538.1527    0.8097
   54384.040258  -90422.9732     493.6461  -90586.6654     493.6673    0.7857
   54386.853808      -0.0000         -nan       0.0000         -nan      -nan
   54388.860451      -0.0000         -nan       0.0000         -nan      -nan
   54389.870875     790.2411         -nan  -87205.4768     469.3802    0.7821
   54391.868050  -89232.7271     485.8071  -89282.9056     485.8371    0.7916
   54392.852392  -76730.0305     432.6811  -76795.8165     432.7160    0.7592
   54393.857552      -0.0000         -nan       0.0000         -nan      -nan
   54394.054548  -78134.8584     438.4866  -78115.0361     438.5222    0.7599
   54394.916237 -107452.9830     563.4777 -107669.6720     563.4959    0.8220
   54395.938779 -157098.2891     828.4619 -157506.0616     828.4845    0.8305
   54396.035877 -149326.1314     789.0210 -149844.8545     789.0441    0.8272
   54396.151227 -129123.4246     670.9189 -129481.3923     670.9375    0.8325
   54396.851539  -73420.5671     418.7188  -73327.2139     418.7625    0.7600
   54396.993552  -69383.9695     417.3539  -69436.4402     417.3901    0.7207
   54397.048353 -107022.1991     573.4911 -107307.8572     573.5149    0.8127
   54397.154204  -81742.6798     440.9713  -81744.3252     441.0066    0.7752
   54397.888667  -76829.5243     434.0861  -76721.6325     434.1378    0.7663
   54398.013865  -81867.0166     462.5745  -81901.8962     462.6084    0.7675
   54398.090305  -73006.5732     410.9452  -72934.6388     411.0021    0.7467
   54398.837015  -91128.4079     467.6847  -71958.4195     415.9294    0.7458
   54402.023185  -91208.6498     492.0135  -91230.2930     492.0357    0.7898
   54403.034103 -115532.2834     602.0970 -115801.2745     602.1120    0.8198
   54405.005508  -82532.5474     457.0785  -82531.9955     457.1085    0.7722
   54405.927183      92.7116         -nan  -65520.7500     391.4724    0.6824
   54406.907883  -71321.2822     408.5551  -71267.2139     408.5993    0.7244
   54407.841616  -77754.5407     438.0227  -77758.4337     438.0642    0.7619
   54408.931783      41.7767         -nan  -59593.1999     365.7387    0.5906
   54409.888016  -72260.8303     410.0951  -72230.8183     410.1340    0.7487
   54449.848981  -89542.6827     493.9409  -89627.1916     493.9613    0.7799
   54458.951591 -115245.7134     598.0199 -115457.7809     598.0298    0.8281
   54464.980226 -108522.4068     571.6945 -108665.5252     571.7105    0.8195
   54468.853790  -94591.6906     509.1912  -94644.7100     509.2080    0.8009
   54472.924215  -93377.5467     512.2564  -93428.0304     512.2726    0.7895
   54477.876428  -73960.3539     425.3739  -73951.9288     425.4137    0.7468
   54478.915807  -98378.3130     532.1462  -98563.8129     532.1616    0.7940
   54481.899128 -143492.1230     765.8851 -143838.6198     765.8967    0.8240
   54721.979146  -96339.7718     510.5351  -96387.8465     510.5576    0.8097
   54722.130799  -90762.1223     492.4775  -90868.8564     492.5034    0.7871
   54722.964461  -96968.1488     515.0157  -97130.9686     515.0413    0.8032
   54723.150340 -103985.6615     559.0134 -104155.4238     559.0266    0.8020
   54728.888316 -128927.4939     664.1569 -129226.6730     664.1727    0.8329
   54729.115002  -96113.9680     520.4369  -96218.1080     520.4604    0.7937
   54729.992063  -89837.8045     482.4583  -89895.6131     482.4775    0.7967
   54730.867771      -0.0000         -nan       0.0000         -nan      -nan
   54731.112905  -83718.1543     462.7308  -83678.4777     462.7640    0.7750
   54731.858816  -74116.4686     426.1273  -74047.4200     426.1673    0.7541
   54732.056065  -67141.1968     395.4901  -67137.3313     395.5336    0.7182
   54732.117206  -67148.0023     394.6068  -67092.5302     394.6600    0.7295
   54732.975148  -87208.3181     470.4883  -87193.2649     470.5151    0.7930
   54733.114483  -75044.5436     428.9867  -75042.9501     429.0270    0.7522
   54738.231546 -106625.3585     572.4438 -106813.3116     572.4580    0.8052
   54742.831602  -91870.4194     491.2746  -91955.4832     491.2948    0.8068
   54743.027685 -124672.6913     662.2273 -125018.8704     662.2398    0.8157
   54744.034301  -92094.1815     502.6900  -92262.8974     502.7095    0.7866
   54745.971025  -96060.7215     509.6127  -96240.5634     509.6372    0.8042
   54746.109845  -88645.8399     481.7536  -88722.4566     481.7780    0.7906
   54746.969733  -71121.2784     408.9051  -71053.8975     408.9454    0.7356
   54747.012534  -79341.3994     448.0173  -79412.7762     448.0530    0.7547
   54747.037456  -80515.5171     453.4874  -80550.8163     453.5212    0.7537
   54747.057180  -78269.7775     445.0944  -78298.6035     445.1376    0.7536
   54747.110852  -75459.4353     425.1501  -75438.9702     425.1854    0.7584
   54747.944900  -77216.3796     432.5394  -77228.6467     432.5711    0.7641
   54748.155688 -104449.4027     551.8623 -104712.6434     551.8783    0.8162
   54749.990436 -121686.9609     637.7461 -122036.2568     637.7667    0.8160
   54750.054532 -106520.8074     565.3868 -106753.5643     565.4053    0.8104
   54754.866813  -84415.5114     460.1521  -84669.1066     460.1869    0.7839
   54755.022698  -86345.3010     483.6392  -86497.2125     483.6666    0.7715
   54755.110949  -81965.8761     448.3893  -81987.0864     448.4225    0.7701
   54756.039912 -136582.6448     726.8654 -137093.9910     726.8871    0.8163
   54756.208894 -149260.2640     779.3757 -149676.3206     779.4037    0.8374
   54759.843448  -82986.0541     461.7196  -83031.1367     461.7498    0.7730
   54760.020326  -73716.8089     432.0585  -73655.1094     432.0953    0.7386
   54760.114982  -93074.7037     504.0606  -93163.9072     504.0806    0.7911
   54760.951581  -89533.8183     486.8570  -89604.5790     486.8773    0.7890
   54761.164093 -108196.4167     579.9868 -108481.5901     580.0028    0.8073
   54766.949102  -95901.6528     518.3099  -96130.4998     518.3323    0.7917
   54776.813932  -87948.7230     482.2636  -88017.5690     482.2885    0.7906
   54777.114146 -115855.8068     609.6248 -116166.8748     609.6384    0.8221
   54777.814296  -78286.5765     440.6061  -78256.0313     440.6446    0.7636
