   53234.093220   -2765.1041    1318.9160   -2814.8446    1319.0401    0.4951
   53235.002552   -5285.3466    1045.0674   -5300.9100    1045.1377    0.7268
   53235.967716   -3795.6437    1194.7627   -3837.3997    1194.8717    0.5978
   53239.065163   -1388.5287     922.8431   -1428.2336     922.9267    0.2869
   53240.063021   -2593.3916    1187.0134   -2617.1655    1187.0977    0.4686
   53242.104698    -782.8968    1079.8464    -798.5219    1079.9126    0.2334
   53234.093220   -2765.1041    1318.9160   -2814.8446    1319.0401    0.4951
   53235.002552   -5285.3466    1045.0674   -5300.9100    1045.1377    0.7268
   53235.967716   -3795.6437    1194.7627   -3837.3997    1194.8717    0.5978
   53239.065163   -1388.5287     922.8431   -1428.2336     922.9267    0.2869
   53240.063021   -2593.3916    1187.0134   -2617.1655    1187.0977    0.4686
   53242.104698    -782.8968    1079.8464    -798.5219    1079.9126    0.2334
   53248.931967   -3342.0175     902.5206   -3372.6249     902.5888    0.4967
   53249.066072   -2583.3961    1130.2789   -2642.9695    1130.3916    0.3353
   53250.063664   -1743.7902     916.7763   -1806.3112     916.8820    0.2958
   53254.179723   -3136.9621    1164.0176   -3145.3125    1164.0930    0.6473
   53254.924382   -4691.0581    1168.2593   -4719.7119    1168.3517    0.7150
   53256.970338   -1245.9379    1042.9732   -1243.9767    1043.0220    0.2185
   53257.912489   -1069.2611     863.3445   -1092.9611     863.3994    0.2663
   53259.066294    4315.5394     925.3434    4299.1322     925.4068    0.5715
   53259.978942   -1159.1578     892.7228   -1183.1451     892.7842    0.2649
   53260.118090    -844.4515     954.6146    -869.7711     954.6770    0.1501
   53262.913202    -347.5714     931.2467    -362.8891     931.2971    0.0811
   53272.076350     286.8152     968.4228     238.3767     968.5049    0.0498
   53282.066447    2141.3837     866.3300    2121.6344     866.3759    0.4815
   53284.086970    -457.0374     941.1375    -470.8370     941.1883    0.1103
   53285.064767    2509.2533     869.3447    2504.0830     869.3804    0.4965
   53293.953793   -1070.4655     816.0931   -1087.0610     816.1533    0.2710
   53294.899228   -1527.0533     876.3012   -1534.9272     876.3532    0.3913
   53295.066034    -992.6527     951.3807   -1023.8498     951.4432    0.1832
   53300.920510    3504.0519     985.1200    3483.1141     985.1916    0.6681
   53301.065440     392.7467    1002.4026     373.7832    1002.4621    0.1037
   53302.921923   -1021.3760    1134.3251   -1046.3418    1134.4062    0.2118
   53303.067142    1971.6085    1152.7872    1966.5897    1152.8482    0.3719
   53303.978711    -787.8788     820.4666    -809.9986     820.5163    0.1442
   53304.064705    1486.5435     859.3730    1466.1389     859.4252    0.3164
   53304.939783    2657.2021     962.4422    2630.7469     962.5146    0.4617
   53305.065633    2332.5981     986.0934    2313.0632     986.1512    0.3273
   53324.907129    6242.9823    1309.7680    6231.1747    1309.8626    0.7573
   53324.913853   -1095.9435    1253.2109   -1118.9989    1253.3119    0.2937
   53324.920452   -2672.5645    1286.1513   -2680.0472    1286.2340    0.4847
   53324.927040    -849.7871    1280.2533    -843.7833    1280.3278    0.1836
   53324.933680    6471.8624    1417.3401    6472.6416    1417.4334    0.7814
   53340.898429    3120.8138    1169.6653    3133.2650    1169.7172    0.6317
   53346.903001   -1948.0015    1101.6677   -1935.5977    1101.7157    0.4589
   53346.915925    2254.7984    1036.3109    2255.3814    1036.3618    0.4976
   53346.924944     611.3159    1032.2288     600.5503    1032.2929    0.1675
   53347.903977     742.9582     984.3477     734.5392     984.3928    0.1669
   53348.957351     961.5151     920.9192     962.9825     920.9665    0.2230
   53359.898422   -2959.4282    1301.0040   -2956.4050    1301.0744    0.4968
   53369.909499   -2133.4979    1085.9217   -2157.2685    1086.0017    0.3562
   53372.926898   -1331.2946    1648.9249   -1382.7772    1649.0697    0.1336
